,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q3,Q49,Q5,Q6,Q4,Q20_First Click,Q20_Last Click,Q20_Page Submit,Q20_Click Count,Q1_1,Q2_1,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q10_1,Q11_1,Belief questions_1,Belief questions_2,Belief questions_3,Belief questions_4,Belief questions_5,Belief questions_6,Belief questions_7,Belief questions_8,Create New Field or Choose From Dropdown...,CODE,age,gender,1handlowersubj,2handtogethersubj,3mosquitosubj,4TasteAverage,5rigidsubj,6immobilizationsubj,7musicsubj,8ballssubj,9amnesiasubj,10spaceGeoMean,10spacebarsubj1,10spacebarsubj2,4Tastesweetsubj,4Tastesoursubj
328,29/11/2022 07:26,29/11/2022 07:30,0,100,186,1,29/11/2022 07:30,NA,NA,NA,NA,50.8429,-0.1158,anonymous,EN,1,1,19,Woman,1,14.406,95.358,98.598,13,0,0,0,4,4,1,0,0,0,0,0,1,1,1,-1,0,1,-1,-1,NA,530,18,Woman,4,0,0,0,1,1,0,0,0,0,4,0,0,0
329,01/10/2022 10:30,01/10/2022 10:34,0,100,200,1,01/10/2022 10:34,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Another,1,4.828,64.877,66.046,44,0,0,2,5,1,4,0,0,0,0,0,-1,-1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,06/10/2022 19:16,06/10/2022 19:18,0,100,84,1,06/10/2022 19:18,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,5.237,31.508,32.895,13,1,2,2,3,3,3,1,0,0,0,0,0,1,-1,-1,-2,1,1,1,NA,767,18,Woman,4,3,2,2.5,5,4,0,2,1,1.41,2,1,2,3
331,01/10/2022 14:13,01/10/2022 14:16,0,100,228,1,01/10/2022 14:16,NA,NA,NA,NA,52.1981,-0.2078,anonymous,EN,1,1,19,Woman,1,2.09,66.47,67.148,29,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-2,0,0,0,1,NA,370,19,Woman,3,3,1,0,3,1,1,0,0,0,0,0,0,0
332,03/10/2022 07:56,03/10/2022 08:01,0,100,301,1,03/10/2022 08:01,NA,NA,NA,NA,50.8345,-0.186,anonymous,EN,1,1,20,Woman,1,66.157,161.697,163.227,16,2,0,0,4,3,2,0,0,1,0,3,0,-1,-1,-1,-2,-2,0,-1,NA,708,19,Woman,4,3,0,1.5,2,3,0,0,1,4,4,4,0,3
333,13/11/2022 08:11,13/11/2022 08:14,0,100,191,1,13/11/2022 08:14,NA,NA,NA,NA,51.4203,-0.1175,anonymous,EN,1,1,19,Woman,1,21.544,95.864,97.346,11,0,0,0,0,0,0,0,0,0,0,5,-2,-2,-2,-2,2,-2,2,2,NA,439,19,Woman,3,3,2,0.5,1,0,0,5,0,0,5,0,1,0
334,03/10/2022 06:27,03/10/2022 06:29,0,100,135,1,03/10/2022 06:29,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,4.827,77.438,79.392,36,0,1,1,3,2,3,4,3,0,3,5,0,0,1,1,1,-1,2,2,NA,91,18,Woman,5,4,1,2,5,4,0,0,2,2,1,4,2,2
335,28/10/2022 05:20,28/10/2022 05:23,0,100,163,1,28/10/2022 05:23,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,22,Woman,1,10.479,100.813,102.673,17,0,0,0,5,2,2,3,2,2,0,5,1,1,2,1,2,2,2,2,NA,718,21,Woman,4,2,1,0,3,3,0,0,1,0,5,0,0,0
336,22/11/2022 05:10,22/11/2022 05:12,0,100,110,1,22/11/2022 05:12,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,3.301,43.183,44.983,15,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,-2,0,1,1,1,NA,619,18,Woman,5,4,0,0,1,3,0,0,0,0,5,0,0,0
337,04/10/2022 07:24,04/10/2022 07:27,0,100,202,1,04/10/2022 07:27,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,13.401,92.192,99.093,13,0,0,5,3,3,0,5,5,3,0,5,2,0,2,1,2,1,2,2,NA,19,18,Woman,4,5,0,0,3,0,0,1,1,0,0,0,0,0
338,09/10/2022 11:12,09/10/2022 11:14,0,100,107,1,09/10/2022 11:14,NA,NA,NA,NA,51.4964,-0.1224,anonymous,EN,1,1,18,Woman,1,3.781,48.367,50.67,41,5,5,3,1,1,5,5,3,3,0,0,2,2,0,-2,2,0,2,2,NA,169,18,Woman,2,3,0,0,2,2,0,0,3,0,0,1,0,0
339,03/11/2022 07:23,03/11/2022 07:28,0,100,339,1,03/11/2022 07:28,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,21.072,150.974,152.404,15,0,0,0,1,0,0,0,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,NA,415,19,Woman,2,0,0,0,2,0,1,0,1,2.828427125,2,4,0,0
340,30/09/2022 11:22,30/09/2022 11:26,0,100,224,1,30/09/2022 11:26,NA,NA,NA,NA,50.8429,-0.1158,anonymous,EN,1,1,44,Woman,1,37.845,130.334,137.068,13,3,2,4,5,5,5,5,4,2,1,3,0,-1,0,0,1,0,1,0,NA,156,44,Woman,5,4,5,1.5,5,5,2,0,0,0,0,5,1,2
341,08/10/2022 04:10,08/10/2022 04:13,0,100,188,1,08/10/2022 04:13,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,23.939,108.437,109.468,11,0,0,0,3,1,1,0,0,0,3,0,-2,-2,-1,0,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,16/11/2022 04:52,16/11/2022 04:55,0,100,131,1,16/11/2022 04:55,NA,NA,NA,NA,50.8388,-0.777,anonymous,EN,1,1,20,Man,1,6.504,56.423,57.083,11,0,0,1,2,1,1,1,0,0,0,1,1,0,0,-1,1,-1,1,-1,NA,623,19,Man,4,4,0,0.5,2,3,0,0,1,0,1,0,0,1
343,27/09/2022 08:41,27/09/2022 08:43,0,100,159,1,27/09/2022 08:43,NA,NA,NA,NA,51.1449,0.3225,anonymous,EN,1,1,19,Man,1,10.741,91.952,93.39,16,1,0,2,3,0,0,0,0,0,0,0,0,-1,2,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,10/10/2022 10:11,10/10/2022 10:13,0,100,113,1,10/10/2022 10:13,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,14.697,50.508,50.907,14,1,0,1,0,0,0,3,3,3,0,0,0,1,1,-1,-2,0,-2,0,NA,557,18,Woman,4,2,0,1,3,2,0,0,5,0,0,0,1,1
345,27/09/2022 06:27,27/09/2022 06:31,0,100,216,1,27/09/2022 06:31,NA,NA,NA,NA,51.4964,-0.1224,anonymous,EN,1,1,18,Woman,1,6.672,91.563,93.143,19,1,0,1,3,2,3,4,1,2,4,3,-1,0,1,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,03/11/2022 05:54,03/11/2022 05:57,0,100,155,1,03/11/2022 05:57,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,24.585,78.489,80.993,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,185,18,Woman,4,4,0,0,1,1,0,3,4,0,5,0,0,0
347,29/11/2022 09:55,29/11/2022 09:57,0,100,126,1,29/11/2022 09:57,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Another,1,1.188,68.481,69.682,39,0,0,1,1,1,1,2,1,1,1,2,0,0,1,2,2,1,2,2,NA,250,19,Non-binary,5,1,0,0,0,0,0,0,3,0,5,0,0,0
348,08/10/2022 11:31,08/10/2022 11:35,0,100,246,1,08/10/2022 11:35,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Woman,1,28.634,139.883,141.232,11,3,2,1,2,0,0,1,0,0,0,0,0,0,-1,-2,0,0,0,0,NA,879,19,Woman,2,2,1,1,2,1,0,0,1,0,2,0,1,1
349,28/10/2022 07:11,28/10/2022 07:17,0,100,375,1,28/10/2022 07:17,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Man,1,13.634,157.691,158.86,12,1,2,3,0,0,0,1,0,0,0,0,-2,-2,-2,-2,-2,-1,-1,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,06/10/2022 04:37,06/10/2022 04:39,0,100,127,1,06/10/2022 04:39,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Woman,1,1.536,63.04,63.937,35,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,NA,210,20,Woman,2,2,0,2.5,2,1,0,0,0,0,5,0,1,4
351,22/10/2022 10:38,22/10/2022 10:41,0,100,172,1,22/10/2022 10:41,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Woman,1,0.891,117.393,117.989,27,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,0,NA,215,20,Woman,4,4,0,0,3,0,0,0,4,0,5,0,0,0
352,16/11/2022 08:46,16/11/2022 08:47,0,100,111,1,16/11/2022 08:47,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Woman,1,13.419,60.308,61.987,12,1,4,0,0,0,0,0,0,0,1,0,0,0,-1,-1,1,-1,-1,-1,NA,509,19,Woman,4,3,0,2.5,3,4,0,0,3,0,0,5,2,3
353,19/10/2022 11:09,19/10/2022 11:12,0,100,205,1,19/10/2022 11:12,NA,NA,NA,NA,50.8429,-0.1158,anonymous,EN,1,1,19,Woman,1,0.852,95.041,96.233,29,0,0,2,2,1,0,0,0,0,0,0,-1,0,-2,-2,0,1,0,0,NA,102,19,Woman,5,4,0,2,4,2,0,0,3,0,0,5,2,2
354,17/10/2022 07:56,17/10/2022 08:00,0,100,227,1,17/10/2022 08:00,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,15.23,103.918,105.093,12,0,0,0,1,2,1,3,0,0,0,2,1,0,1,1,2,-2,1,1,NA,218,18,Woman,4,2,0,0,3,4,0,0,0,0,5,0,0,0
355,25/10/2022 04:27,25/10/2022 04:30,0,100,197,1,25/10/2022 04:30,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Woman,1,14.701,103.224,104.678,13,0,0,0,0,0,0,3,0,0,0,0,0,1,-1,-1,1,0,0,1,NA,430,20,Woman,4,3,1,3,4,3,0,0,1,0,0,5,2,4
356,26/10/2022 04:37,26/10/2022 04:40,0,100,141,1,26/10/2022 04:40,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Woman,1,12.148,51.71,52.852,14,0,0,0,1,1,1,0,0,0,3,0,-2,-2,-2,-2,-2,-2,-2,-2,NA,751,19,Woman,4,0,0,0.5,2,0,0,0,0,0,5,0,0,1
357,28/10/2022 11:03,28/10/2022 11:08,0,100,320,1,28/10/2022 11:08,NA,NA,NA,NA,51.5269,-0.0991,anonymous,EN,1,1,20,Woman,1,39.345,135.241,136.468,11,0,0,0,0,0,0,5,0,0,5,5,-2,-2,2,2,2,2,2,2,NA,605,19,Woman,0,0,0,0,0,0,0,0,2,0,5,0,0,0
358,26/09/2022 16:36,26/09/2022 16:39,0,100,182,1,26/09/2022 16:39,NA,NA,NA,NA,51.3873,-0.1596,anonymous,EN,1,1,19,Woman,1,15.023,102.352,104.735,14,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,NA,519,18,Woman,5,2,1,1.5,4,3,0,5,0,0,4,0,2,1
359,06/11/2022 08:15,06/11/2022 08:18,0,100,169,1,06/11/2022 08:18,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,3.597,63.755,64.598,31,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,-1,-1,-1,NA,77,19,Woman,3,2,0,0.5,3,5,0,0,1,0,4,0,0,1
360,08/11/2022 20:45,08/11/2022 20:47,0,100,134,1,08/11/2022 20:47,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,6.384,71.653,72.418,24,0,0,0,2,3,2,3,2,1,0,0,1,1,1,1,2,2,1,1,NA,220,18,Woman,1,3,0,1,4,1,0,0,0,0,5,0,2,0
361,27/09/2022 09:57,27/09/2022 10:00,0,100,164,1,27/09/2022 10:00,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,11.982,83.581,84.922,12,0,0,0,2,4,0,0,0,0,0,0,-2,-2,-1,-1,0,-2,-2,-2,NA,327,19,Woman,5,4,0,0,5,3,0,0,0,0,5,0,0,0
362,05/11/2022 11:53,05/11/2022 11:56,0,100,189,1,05/11/2022 11:56,NA,NA,NA,NA,51.3604,-0.3023,anonymous,EN,1,1,18,Woman,1,11.286,114.735,116.009,14,0,0,3,5,3,0,4,0,0,1,0,1,2,-1,-2,1,0,1,1,NA,239,18,Woman,5,3,0,1.5,4,0,0,0,4,2,4,1,1,2
363,14/11/2022 09:55,14/11/2022 09:57,0,100,127,1,14/11/2022 09:57,NA,NA,NA,NA,51.4964,-0.1224,anonymous,EN,1,1,20,Woman,1,8.921,46.144,46.942,12,0,0,0,0,0,0,4,0,3,0,1,-1,-2,-1,-1,1,1,0,-2,NA,665,19,Woman,2,1,0,2,3,3,0,0,0,0,3,0,2,2
364,06/10/2022 17:39,06/10/2022 17:48,0,100,512,1,06/10/2022 17:48,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,2.164,183.907,186.65,29,0,0,0,3,2,0,3,0,0,0,0,0,1,0,-2,0,1,2,0,NA,343,18,Woman,3,2,0,0.5,1,3,0,0,0,0,0,5,1,0
365,11/10/2022 13:05,11/10/2022 13:05,0,5,24,0,18/10/2022 13:05,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,18,Woman,5,4,2,2.5,4,3,0,0,2,3.16227766,5,2,2,3
366,02/11/2022 12:53,02/11/2022 12:58,0,100,309,1,02/11/2022 12:58,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,37.092,130.744,133.066,11,0,0,1,4,4,3,2,0,0,0,0,1,2,0,-1,1,1,1,0,NA,28,18,Woman,5,4,2,2.5,4,3,0,0,2,3.16227766,5,2,2,3
367,02/10/2022 11:46,02/10/2022 11:48,0,100,114,1,02/10/2022 11:48,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,17.192,49.056,50.441,11,2,0,2,4,0,0,0,0,0,0,2,1,2,-1,-1,-1,1,0,0,NA,326,18,Woman,5,3,4,2.5,3,0,0,0,3,2,4,1,2,3
368,18/11/2022 13:08,18/11/2022 13:13,0,100,299,1,18/11/2022 13:13,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,30.72,175.391,176.803,15,1,1,1,2,1,1,0,0,0,0,0,-1,-2,-1,-2,-2,1,-1,-1,NA,722,18,Woman,4,3,1,1.5,4,4,0,0,2,4.47,4,5,1,2
369,29/09/2022 09:30,29/09/2022 09:33,0,100,201,1,29/09/2022 09:33,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,22,Woman,1,52.291,115.358,121.129,13,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,02/11/2022 09:56,03/11/2022 09:45,0,100,85713,1,03/11/2022 09:45,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,1.045,146.605,147.13,77,5,4,4,2,1,0,0,0,0,0,2,2,0,0,1,-1,0,1,1,NA,105,18,Woman,4,2,0,1,4,1,2,0,2,0,5,0,2,0
371,01/12/2022 15:49,01/12/2022 15:52,0,100,202,1,01/12/2022 15:52,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,12.814,72.406,73.589,12,0,0,0,5,2,5,0,0,0,0,0,-1,0,-1,-1,-2,-1,-1,-1,NA,315,19,Woman,4,2,0,2.5,3,0,0,0,1,1.732050808,1,3,2,3
372,09/11/2022 10:24,09/11/2022 10:31,0,100,381,1,09/11/2022 10:31,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,9.583,243.027,244.359,12,0,0,0,1,1,1,1,0,0,0,0,-1,-2,-1,-2,-2,1,1,1,NA,188,18,Woman,2,5,1,3,0,0,0,0,1,0,0,1,2,4
373,01/11/2022 14:31,01/11/2022 14:34,0,100,173,1,01/11/2022 14:34,NA,NA,NA,NA,51.4863,-0.101,anonymous,EN,1,1,29,Woman,1,9.779,80.606,81.623,13,0,3,3,4,4,5,4,0,0,0,4,2,0,1,1,2,2,2,2,NA,775,28,Woman,4,3,2,0,5,3,0,0,0,0,0,0,0,0
374,01/10/2022 11:09,01/10/2022 11:12,0,100,194,1,01/10/2022 11:12,NA,NA,NA,NA,50.8345,-0.186,anonymous,EN,1,1,19,Woman,1,14.605,93.317,96.442,11,0,0,0,0,0,0,1,0,0,1,1,-1,1,1,-1,-1,-1,-1,-1,NA,687,18,Woman,3,1,0,2.5,3,3,0,0,2,0,0,4,3,2
375,02/10/2022 09:09,02/10/2022 09:12,0,100,184,1,02/10/2022 09:12,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Woman,1,12.626,83.396,84.301,22,0,0,0,0,0,0,1,1,3,0,2,1,1,2,1,0,1,1,0,NA,389,20,Woman,2,0,0,0,2,0,0,0,3,2.828427125,4,2,0,0
376,09/10/2022 05:40,09/10/2022 05:42,0,100,157,1,09/10/2022 05:42,NA,NA,NA,NA,50.8546,0.5362,anonymous,EN,1,1,19,Woman,1,4.821,77.845,81.283,26,3,2,4,3,3,4,1,2,2,0,2,2,2,0,-1,1,1,1,-1,NA,325,19,Woman,5,5,1,1.5,5,3,0,3,2,2.449489743,2,3,1,2
377,01/10/2022 10:34,01/10/2022 10:37,0,100,137,1,01/10/2022 10:37,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,21,Man,1,9.084,89.294,90.53,20,2,2,1,5,5,5,4,1,2,0,3,-1,-1,2,2,2,2,0,0,NA,517,20,Man,5,2,0,1.5,3,1,3,0,0,0,0,5,3,0
378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,18,Man,5,1,2,1,4,4,2,0,1,3,3,3,1,1
379,11/10/2022 02:38,11/10/2022 02:41,0,100,189,1,11/10/2022 02:41,NA,NA,NA,NA,51.4327,-0.1693,anonymous,EN,1,1,21,Man,1,14.778,108.069,108.829,13,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,-1,-2,-2,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,02/10/2022 11:53,02/10/2022 12:00,0,100,407,1,02/10/2022 12:00,NA,NA,NA,NA,51.6056,0.0124,anonymous,EN,1,1,19,Woman,1,22.879,220.994,224.449,14,1,0,5,5,5,5,5,4,0,5,0,1,0,1,-1,2,0,1,2,NA,842,18,Woman,5,4,0,2.5,3,3,0,0,0,0,3,0,1,4
381,08/10/2022 18:02,08/10/2022 18:08,0,100,394,1,08/10/2022 18:08,NA,NA,NA,NA,51.2344,-0.3336,anonymous,EN,1,1,21,Woman,1,5.701,186.053,187.174,32,0,0,0,2,1,1,3,1,1,1,2,0,0,0,0,1,0,1,1,NA,742,20,Woman,4,4,1,2.5,2,4,0,0,3,2.24,5,1,2,3
382,25/10/2022 08:54,25/10/2022 08:56,0,100,111,1,25/10/2022 08:56,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,5.206,48.97,50.492,13,2,2,3,2,2,2,1,4,4,4,3,1,1,1,0,-1,1,2,0,NA,86,18,Woman,3,4,2,2,4,4,0,0,3,2,2,2,2,2
383,14/10/2022 14:49,14/10/2022 14:54,0,100,304,1,14/10/2022 14:54,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,1.91,125.578,126.448,24,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384,03/10/2022 06:40,03/10/2022 06:42,0,100,109,1,03/10/2022 06:42,NA,NA,NA,NA,51.5064,-0.02,anonymous,EN,1,1,18,Woman,1,18.786,54.922,55.758,12,3,2,0,2,0,0,3,0,0,0,0,2,-1,1,0,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,14/10/2022 11:43,14/10/2022 11:48,0,100,302,1,14/10/2022 11:48,NA,NA,NA,NA,51.5095,-0.0955,anonymous,EN,1,1,24,Woman,1,50.584,245.713,246.703,16,1,1,4,5,2,1,1,1,1,0,0,2,2,1,0,2,2,2,2,NA,195,24,Woman,2,4,3,1.5,1,3,0,0,1,0,5,0,2,1
386,03/10/2022 08:11,03/10/2022 08:15,0,100,229,1,03/10/2022 08:15,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,21,Woman,1,7.116,139.642,140.377,22,5,4,5,4,2,2,1,3,4,4,5,0,0,-1,-1,-1,1,2,1,NA,856,20,Woman,0,2,0,0.5,0,0,0,0,3,0,0,2,0,1
387,14/10/2022 08:42,14/10/2022 08:51,0,100,557,1,14/10/2022 08:51,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Woman,1,20.853,463.095,465.154,14,0,0,0,3,3,0,3,0,0,5,5,-2,-2,1,0,2,1,2,2,NA,766,19,Woman,5,5,0,1,5,3,0,0,4,0,0,5,2,0
388,27/11/2022 16:41,27/11/2022 16:47,0,100,391,1,27/11/2022 16:47,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,30.951,206.134,208.151,12,1,0,2,3,0,2,1,1,0,0,3,-1,0,-1,0,0,0,0,0,NA,237,18,Woman,5,4,3,2.5,3,4,1,1,3,3,3,3,2,3
389,29/09/2022 09:00,29/09/2022 09:05,0,100,290,1,29/09/2022 09:05,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,9.112,128.3,129.049,61,1,0,1,2,0,0,1,1,0,1,1,-1,-1,0,-2,-1,-1,1,1,NA,47,18,Woman,3,1,0,2,3,0,0,0,2,2,2,2,3,1
390,06/12/2022 05:30,06/12/2022 05:34,0,100,282,1,06/12/2022 05:34,NA,NA,NA,NA,50.8345,-0.186,anonymous,EN,1,1,20,Woman,1,36.084,169.861,170.925,65,0,0,0,3,3,3,2,2,1,0,1,0,1,2,2,2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,07/10/2022 04:40,07/10/2022 04:42,0,100,127,1,07/10/2022 04:42,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Prefer not to say,1,7.857,67.849,68.62,36,0,0,0,4,0,4,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,NA,358,19,Other/prefer not to say,4,4,4,0,5,2,0,0,0,5,5,5,0,0
392,03/10/2022 10:06,03/10/2022 10:15,0,100,515,1,03/10/2022 10:15,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,44.122,350.164,351,19,0,1,0,1,0,1,2,0,0,0,0,-1,-1,-2,0,1,-1,1,1,NA,23,18,Woman,3,3,1,1.5,3,2,0,0,3,2.236067977,1,5,1,2
393,27/09/2022 12:24,27/09/2022 12:29,0,100,317,1,27/09/2022 12:29,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,16.397,75.54,76.763,12,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-2,-2,0,-1,-2,NA,53,18,Woman,4,2,0,0,1,1,0,0,2,0,3,0,0,0
394,11/10/2022 11:34,11/10/2022 11:38,0,100,284,1,11/10/2022 11:38,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,12.335,105.044,105.836,12,0,0,0,0,0,0,2,3,0,0,0,-2,0,-2,-2,0,-2,0,-1,NA,733,18,Woman,4,2,1,2,3,4,0,0,0,0,4,0,2,2
395,25/10/2022 06:28,25/10/2022 06:30,0,100,125,1,25/10/2022 06:30,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Woman,1,7.991,58.473,59.401,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-2,1,1,0,NA,715,19,Woman,5,3,1,2.5,4,3,0,0,2,0,0,5,3,2
396,02/10/2022 09:13,02/10/2022 09:15,0,100,99,1,02/10/2022 09:15,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,9.577,47.688,48.356,16,0,0,2,1,1,1,0,0,0,0,0,1,1,0,0,0,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
397,24/10/2022 10:03,24/10/2022 10:06,0,100,171,1,24/10/2022 10:06,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Woman,1,29.651,86.226,90.027,14,1,2,0,1,0,0,0,0,0,0,1,-1,-1,-2,-1,-2,-2,0,-2,NA,374,18,Woman,5,3,0,1.5,4,3,0,0,3,0,0,3,0,3
398,27/09/2022 04:33,27/09/2022 04:35,0,100,112,1,27/09/2022 04:35,NA,NA,NA,NA,50.9321,-1.3892,anonymous,EN,1,1,21,Woman,1,23.719,60.38,62.689,13,1,0,0,2,0,2,0,0,0,0,0,-1,-2,-2,-1,0,-2,-2,-2,NA,497,20,Woman,3,5,2,2,4,4,0,0,3,2,1,4,3,1
399,30/09/2022 02:24,30/09/2022 02:27,0,100,174,1,30/09/2022 02:27,NA,NA,NA,NA,50.8345,-0.186,anonymous,EN,1,1,20,Woman,1,13.004,75.383,81.607,11,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,-2,0,0,NA,649,19,Woman,2,2,3,0,3,3,0,0,1,1,1,1,0,0
400,08/10/2022 11:31,08/10/2022 11:33,0,100,145,1,08/10/2022 11:33,NA,NA,NA,NA,50.8429,-0.1158,anonymous,EN,1,1,21,Man,1,5.947,56.767,58.219,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,815,20,Man,5,5,0,1,5,0,0,0,2,2,2,2,0,2
